bobpci215,SAT,8,1.8288,SAT,8,2.0104,SAT,8,2.6064,SAT,8,3.3315,SAT,7,3.6313,SAT,5,5.0892,SAT,3,4.0272
bobpcihm,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsm38584,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsm5378d2,UNSAT,27,7.3453,UNSAT,26,7.6124,UNSAT,30,9.7714,UNSAT,26,8.9498,UNSAT,23,10.928,UNSAT,21,11.615,UNSAT,23,16.412
bobsm9234,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmcodic,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmdct,UNSAT,15,2.756,UNSAT,13,4.452,UNSAT,13,1.9428,UNSAT,14,2.5542,UNSAT,12,2.5268,UNSAT,11,7.9582,UNSAT,14,14.816
bobsmfpu,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmhdlc1,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmhdlc2,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmhdlc3,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmhdlc,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmi2c,timeout,,,timeout,,,UNSAT,56,44.63,UNSAT,63,67.342,UNSAT,47,56.031,UNSAT,50,89.528,UNSAT,51,105
bobsmmem,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmminiuart,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmmips,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmnut1,UNSAT,86,69.268,UNSAT,85,77.496,UNSAT,84,114.92,UNSAT,83,154.72,UNSAT,82,89.781,UNSAT,80,212.53,UNSAT,90,289.37
bobsmnut2,UNSAT,57,1.6308,UNSAT,62,1.9495,UNSAT,62,2.0926,UNSAT,61,3.3484,UNSAT,94,6.672,UNSAT,58,4.3149,UNSAT,56,4.8519
bobsmoci,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsmrisc,UNSAT,19,388.12,UNSAT,19,411.92,UNSAT,21,641.5,timeout,,,timeout,,,timeout,,,timeout,,
bobsmvhd3,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bobsynth00neg,SAT,1,0.059162,SAT,1,0.076442,SAT,1,at,SAT,1,at,SAT,1,at,SAT,1,at,SAT,1,at
bobsynth01neg,UNSAT,7,1.2029,UNSAT,8,1.0482,UNSAT,9,1.4594,UNSAT,7,1.1682,UNSAT,8,1.417,UNSAT,7,2.0231,UNSAT,5,1.5705
bobsynth04neg,SAT,3,0.14428,SAT,2,0.10209,SAT,3,at,SAT,3,at,SAT,3,at,SAT,3,at,SAT,3,at
bobsynth06neg,SAT,20,192.58,SAT,21,557.49,SAT,20,336.29,SAT,21,323.19,SAT,19,291.48,SAT,16,576.76,SAT,16,750.74
bobsynth07neg,SAT,15,59.626,SAT,17,164.06,SAT,21,184.91,SAT,20,390.92,SAT,18,236.47,SAT,16,292.57,SAT,15,471.55
bobsynth08neg,SAT,18,314.96,SAT,22,723.24,SAT,19,629.95,timeout,,,SAT,21,409.06,timeout,,,timeout,,
bobsynth09neg,UNSAT,6,0.94087,UNSAT,8,1.6179,UNSAT,6,1.5734,UNSAT,6,1.4279,UNSAT,8,2.0921,UNSAT,6,1.8162,UNSAT,6,2.8296
bobsynth11neg,SAT,14,33.527,SAT,11,16.107,SAT,11,13.584,SAT,9,30.027,SAT,12,16.927,SAT,8,15.982,SAT,6,18.77
bobsynth12neg,SAT,12,36.875,SAT,14,20.731,SAT,12,20.088,SAT,13,31.621,SAT,10,32.83,SAT,8,19.65,SAT,7,25.783
bobsynth13neg,SAT,17,80.483,SAT,16,48.717,SAT,16,88.788,SAT,13,37.784,SAT,14,81.393,SAT,13,94.715,SAT,11,141.52
bobsynthetic2,SAT,5,81.191,SAT,4,108.36,SAT,3,93.073,SAT,5,at,SAT,5,at,SAT,5,at,SAT,5,at
bobsynthetic,SAT,5,12.042,SAT,4,15.589,SAT,3,15.748,SAT,5,at,SAT,5,at,SAT,5,at,SAT,5,at
bobtuint04neg,UNSAT,15,0.12003,UNSAT,15,0.20541,UNSAT,15,0.37646,UNSAT,15,0.50805,UNSAT,15,0.71609,UNSAT,15,1.1585,UNSAT,14,1.7653
bobtuint05neg,UNSAT,15,0.12259,UNSAT,15,0.202,UNSAT,15,0.40071,UNSAT,15,0.58706,UNSAT,15,0.68513,UNSAT,15,1.0969,UNSAT,14,1.8116
bobtuint06,SAT,1,0.002254,SAT,1,0.003467,SAT,1,at,SAT,1,at,SAT,1,at,SAT,1,at,SAT,1,at
bobtuint06neg,UNSAT,11,0.016072,UNSAT,10,0.068709,UNSAT,10,0.13458,UNSAT,10,0.1983,UNSAT,10,0.2366,UNSAT,10,0.38222,UNSAT,11,0.40875
bobtuint07neg,UNSAT,15,0.099996,UNSAT,14,0.2899,UNSAT,15,0.42854,UNSAT,15,0.64046,UNSAT,15,0.74928,UNSAT,15,1.2139,UNSAT,14,1.3767
bobtuint08neg,UNSAT,9,0.06737,UNSAT,8,0.083384,UNSAT,7,0.12744,UNSAT,8,0.15594,UNSAT,7,0.18515,UNSAT,6,0.15076,UNSAT,6,0.21795
bobtuint09neg,UNSAT,14,0.29877,UNSAT,15,0.67105,UNSAT,16,0.50378,UNSAT,14,0.46743,UNSAT,15,0.76881,UNSAT,16,1.3942,UNSAT,15,1.5419
bobtuint10neg,UNSAT,7,0.019615,UNSAT,7,0.053849,UNSAT,7,0.079589,UNSAT,8,0.15333,UNSAT,7,0.25046,UNSAT,6,0.31197,UNSAT,7,0.43326
bobtuint11neg,UNSAT,5,0.004393,UNSAT,5,0.017472,UNSAT,5,0.058068,UNSAT,4,0.081641,UNSAT,5,0.10419,UNSAT,4,0.14072,UNSAT,4,0.19539
bobtuint12neg,UNSAT,5,0.005281,UNSAT,5,0.019919,UNSAT,5,0.062653,UNSAT,4,0.07414,UNSAT,5,0.093471,UNSAT,4,0.14916,UNSAT,4,0.21156
bobtuint13neg,UNSAT,10,0.044262,UNSAT,9,0.091559,UNSAT,9,0.15781,UNSAT,8,0.15141,UNSAT,9,0.23645,UNSAT,8,0.28097,UNSAT,8,0.37487
bobtuint14neg,UNSAT,5,0.005084,UNSAT,5,0.019436,UNSAT,5,0.060243,UNSAT,4,0.045895,UNSAT,5,0.077075,UNSAT,4,0.097907,UNSAT,4,0.13831
bobtuint15neg,UNSAT,9,0.040945,UNSAT,9,0.06693,UNSAT,9,0.15408,UNSAT,9,0.15955,UNSAT,9,0.31107,UNSAT,9,0.31944,UNSAT,8,0.4815
bobtuint16neg,UNSAT,5,0.00434,UNSAT,5,0.012885,UNSAT,5,0.072124,UNSAT,4,0.045396,UNSAT,5,0.10249,UNSAT,4,0.15708,UNSAT,4,0.20111
bobtuint17neg,UNSAT,9,0.037399,UNSAT,9,0.070249,UNSAT,9,0.15417,UNSAT,9,0.2095,UNSAT,9,0.26115,UNSAT,8,0.33816,UNSAT,9,0.48597
bobtuint18neg,UNSAT,5,0.004062,UNSAT,5,0.014153,UNSAT,5,0.060595,UNSAT,4,0.0696,UNSAT,5,0.088794,UNSAT,4,0.10007,UNSAT,4,0.12808
bobtuint19neg,UNSAT,10,0.029901,UNSAT,9,0.070688,UNSAT,9,0.13237,UNSAT,9,0.21865,UNSAT,9,0.26521,UNSAT,9,0.31153,UNSAT,8,0.43171
bobtuint20neg,UNSAT,5,0.005282,UNSAT,5,0.011742,UNSAT,5,0.062079,UNSAT,4,0.069871,UNSAT,5,0.088191,UNSAT,4,0.10263,UNSAT,4,0.20974
bobtuint21neg,UNSAT,9,0.035252,UNSAT,9,0.07048,UNSAT,9,0.15923,UNSAT,9,0.21978,UNSAT,9,0.24593,UNSAT,7,0.30154,UNSAT,9,0.46847
