6s403rb0609,UNSAT,9,18.916,UNSAT,7,19.446,UNSAT,9,20.942,UNSAT,7,19.733,UNSAT,7,20.316,UNSAT,8,32.012
6s403rb1342,UNSAT,9,18.951,UNSAT,8,20.593,UNSAT,7,21.687,UNSAT,9,20.975,UNSAT,9,24.162,UNSAT,9,33.508
6s404rb1,UNSAT,9,184.22,UNSAT,9,115.57,UNSAT,6,187.96,timeout,,,timeout,,,timeout,,
6s404rb4,UNSAT,11,443.42,UNSAT,10,617.64,timeout,,,timeout,,,timeout,,,timeout,,
6s405rb015,UNSAT,9,89.692,UNSAT,7,72.226,UNSAT,7,76.525,UNSAT,9,84.38,UNSAT,9,103.78,UNSAT,9,149.01
6s405rb611,UNSAT,9,88.272,UNSAT,9,84.66,UNSAT,9,89.207,UNSAT,7,73.379,UNSAT,9,100.27,UNSAT,7,145.27
6s406rb067,UNSAT,5,3.0361,UNSAT,5,2.2145,UNSAT,5,2.5352,UNSAT,5,3.1993,UNSAT,5,3.9631,UNSAT,5,5.7063
6s406rb111,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s407rb034,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s407rb296,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s408rb191,UNSAT,7,646.58,UNSAT,7,630.41,UNSAT,7,627.29,timeout,,,timeout,,,timeout,,
6s408rb223,UNSAT,7,581.99,UNSAT,7,572.09,UNSAT,7,636.06,timeout,,,timeout,,,timeout,,
6s409rb054,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s409rb131,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s40p0,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s40p1,SAT,1,0.15536,SAT,1,0.15935,SAT,1,0.17186,SAT,1,0.2502,SAT,1,0.30763,SAT,1,0.30522
6s40p2,SAT,1,0.15427,SAT,1,0.1942,SAT,1,0.19628,SAT,1,0.23386,SAT,1,0.26969,SAT,1,0.3059
6s410rb043,UNSAT,6,181.56,UNSAT,7,243.35,UNSAT,6,215.93,UNSAT,6,297.76,UNSAT,6,694.85,UNSAT,5,744.04
6s410rb236,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s413b299,UNSAT,15,261.71,UNSAT,14,300.4,error:-6,,,error:-6,,,error:-6,,,error:-6,,
6s413b398,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s416r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s41,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s421rb050,UNSAT,6,1.0502,UNSAT,5,1.4304,UNSAT,4,1.7097,UNSAT,4,2.9159,UNSAT,4,5.2706,UNSAT,4,7.9715
6s421rb083,UNSAT,6,1.0735,UNSAT,5,1.3237,UNSAT,6,1.4995,UNSAT,4,2.6602,UNSAT,4,6.5154,UNSAT,4,11.665
6s428rb093,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s428rb098,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s42,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,error:-6,,
6s43,UNSAT,20,99.248,UNSAT,18,130.65,UNSAT,19,58.935,UNSAT,19,158.31,UNSAT,19,186.39,UNSAT,19,455.01
6s44,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,error:-6,,
6s45,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,error:-6,,
6s46,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,error:-6,,
6s47,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s48p0,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s48p1,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s49,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s4,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s50,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s514r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s515rb1,UNSAT,6,0.029349,UNSAT,6,0.039858,UNSAT,4,0.051546,UNSAT,6,0.13787,UNSAT,4,0.09874,UNSAT,4,0.11019
6s516r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s517rb0,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s51,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s52,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s53,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s54,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s5,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s6,UNSAT,24,52.032,UNSAT,23,46.789,UNSAT,24,61.564,UNSAT,22,74.44,UNSAT,20,85.77,UNSAT,21,87.317
6s7,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s8,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s9,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
